X,Y
5.0,-0.01953125
5.015625,-0.0234375
5.03125,-0.0234375
5.046875,-0.015625
5.0625,0.0859375
5.078125,-0.40234375
5.09375,0.3828125
5.109375,-0.0078125
5.125,-0.00390625
5.140625,-0.00390625
5.15625,0.0078125
5.171875,0.01171875
5.1875,0.015625
5.203125,0.00390625
5.21875,-0.00390625
5.234375,-0.01953125
5.25,-0.03515625
5.265625,-0.0625
5.28125,-0.07421875
5.296875,-0.0859375
5.3125,-0.09375
5.328125,-0.08203125
5.34375,-0.07421875
5.359375,-0.05859375
5.375,-0.03515625
5.390625,-0.01953125
5.40625,0.0
5.421875,0.01171875
5.4375,0.015625
5.453125,0.01171875
5.46875,0.00390625
5.484375,-0.01171875
5.5,-0.01953125
5.515625,-0.03125
5.53125,-0.046875
5.546875,-0.05859375
5.5625,-0.05078125
5.578125,-0.0546875
5.59375,-0.0390625
5.609375,-0.0390625
5.625,-0.03515625
5.640625,-0.01953125
5.65625,-0.0234375
5.671875,-0.0234375
5.6875,-0.01171875
5.703125,-0.01953125
5.71875,-0.0234375
5.734375,-0.0234375
5.75,-0.02734375
5.765625,-0.03125
5.78125,-0.03515625
5.796875,-0.03515625
5.8125,-0.03515625
5.828125,-0.0390625
5.84375,-0.0390625
5.859375,-0.03125
5.875,-0.03515625
5.890625,-0.0390625
5.90625,-0.04296875
5.921875,-0.05859375
5.9375,-0.06640625
5.953125,-0.0703125
5.96875,-0.078125
5.984375,-0.08203125
6.0,-0.07421875
6.015625,-0.0625
6.03125,-0.03515625
6.046875,-0.015625
6.0625,0.01171875
6.078125,0.03125
6.09375,0.0546875
6.109375,0.06640625
6.125,0.0625
6.140625,0.05078125
6.15625,0.03515625
6.171875,0.0078125
6.1875,-0.01953125
6.203125,-0.046875
6.21875,-0.0625
6.234375,-0.07421875
6.25,-0.08984375
6.265625,-0.08203125
6.28125,-0.078125
6.296875,-0.0703125
6.3125,-0.0546875
6.328125,-0.0390625
6.34375,-0.02734375
6.359375,-0.01953125
6.375,-0.015625
6.390625,-0.0078125
6.40625,-0.00390625
6.421875,-0.0078125
6.4375,-0.00390625
6.453125,-0.01171875
6.46875,-0.015625
6.484375,-0.0234375
6.5,-0.02734375
6.515625,-0.03125
6.53125,-0.04296875
6.546875,-0.04296875
6.5625,-0.04296875
6.578125,-0.05078125
6.59375,-0.05859375
6.609375,-0.05859375
6.625,-0.046875
6.640625,-0.046875
6.65625,-0.03515625
6.671875,-0.03515625
6.6875,-0.03125
6.703125,-0.0234375
6.71875,-0.01953125
6.734375,-0.01171875
6.75,-0.00390625
6.765625,-0.0078125
6.78125,0.0
6.796875,0.0078125
6.8125,0.0078125
6.828125,0.01171875
6.84375,0.00390625
6.859375,0.0
6.875,0.00390625
6.890625,-0.0078125
6.90625,-0.0234375
6.921875,-0.01953125
6.9375,-0.0390625
6.953125,-0.05078125
6.96875,-0.046875
6.984375,-0.05078125
7.0,-0.05078125
7.015625,-0.05078125
7.03125,-0.05078125
7.046875,-0.05078125
7.0625,-0.04296875
7.078125,-0.046875
7.09375,-0.02734375
7.109375,-0.03515625
7.125,-0.03125
7.140625,-0.03125
7.15625,-0.03515625
7.171875,-0.03515625
7.1875,-0.03125
7.203125,-0.03515625
7.21875,-0.03125
7.234375,-0.02734375
7.25,-0.01953125
7.265625,-0.02734375
7.28125,-0.0078125
7.296875,-0.015625
7.3125,-0.00390625
7.328125,-0.00390625
7.34375,0.00390625
7.359375,-0.00390625
7.375,-0.015625
7.390625,-0.015625
7.40625,-0.03515625
7.421875,-0.05078125
7.4375,-0.0546875
7.453125,-0.0546875
7.46875,-0.0546875
7.484375,-0.05078125
7.5,-0.03515625
7.515625,-0.01171875
7.53125,0.01953125
7.546875,0.0390625
7.5625,0.0703125
7.578125,0.08984375
7.59375,0.109375
7.609375,0.11328125
7.625,0.11328125
7.640625,0.10546875
7.65625,0.078125
7.671875,0.05859375
7.6875,0.02734375
7.703125,0.0
7.71875,-0.03125
7.734375,-0.0625
7.75,-0.07421875
7.765625,-0.08984375
7.78125,-0.1015625
7.796875,-0.09765625
7.8125,-0.09375
7.828125,-0.08203125
7.84375,-0.06640625
7.859375,-0.05078125
7.875,-0.03125
7.890625,-0.02734375
7.90625,-0.015625
7.921875,-0.02734375
7.9375,-0.0390625
7.953125,-0.05078125
7.96875,-0.0703125
7.984375,-0.07421875
8.0,-0.0859375
8.015625,-0.0703125
8.03125,-0.03515625
8.046875,-0.00390625
8.0625,0.046875
8.078125,0.09765625
8.09375,0.1484375
8.109375,0.1875
8.125,0.21875
8.140625,0.21484375
8.15625,0.1953125
8.171875,0.1484375
8.1875,0.08984375
8.203125,0.0234375
8.21875,-0.04296875
8.234375,-0.09765625
8.25,-0.12890625
8.265625,-0.15234375
8.28125,-0.13671875
8.296875,-0.11328125
8.3125,-0.078125
8.328125,-0.046875
8.34375,-0.0078125
8.359375,0.01171875
8.375,0.03125
8.390625,0.02734375
8.40625,0.00390625
8.421875,-0.0234375
8.4375,-0.05859375
8.453125,-0.09765625
8.46875,-0.12890625
8.484375,-0.15234375
8.5,-0.17578125
8.515625,-0.17578125
8.53125,-0.16796875
8.546875,-0.15234375
8.5625,-0.12890625
8.578125,-0.1015625
8.59375,-0.06640625
8.609375,-0.03125
8.625,0.00390625
8.640625,0.04296875
8.65625,0.07421875
8.671875,0.109375
8.6875,0.1328125
8.703125,0.15625
8.71875,0.16796875
8.734375,0.17578125
8.75,0.171875
8.765625,0.1640625
8.78125,0.1484375
8.796875,0.1328125
8.8125,0.1171875
8.828125,0.09765625
8.84375,0.07421875
8.859375,0.046875
8.875,0.0234375
8.890625,-0.00390625
8.90625,-0.03125
8.921875,-0.0625
8.9375,-0.09375
8.953125,-0.1171875
8.96875,-0.12890625
8.984375,-0.140625
9.0,-0.140625
9.015625,-0.125
9.03125,-0.08984375
9.046875,-0.05859375
9.0625,-0.0078125
9.078125,0.0390625
9.09375,0.0859375
9.109375,0.125
9.125,0.1640625
9.140625,0.1875
9.15625,0.1953125
9.171875,0.1875
9.1875,0.18359375
9.203125,0.1484375
9.21875,0.109375
9.234375,0.07421875
9.25,0.02734375
9.265625,-0.0234375
9.28125,-0.0703125
9.296875,-0.1171875
9.3125,-0.14453125
9.328125,-0.17578125
9.34375,-0.203125
9.359375,-0.20703125
9.375,-0.20703125
9.390625,-0.1875
9.40625,-0.16015625
9.421875,-0.1171875
9.4375,-0.08203125
9.453125,-0.03125
9.46875,0.01953125
9.484375,0.0703125
9.5,0.09765625
9.515625,0.1328125
9.53125,0.140625
9.546875,0.14453125
9.5625,0.13671875
9.578125,0.12109375
9.59375,0.09375
9.609375,0.07421875
9.625,0.05078125
9.640625,0.03125
9.65625,0.01171875
9.671875,-0.00390625
9.6875,-0.01171875
9.703125,-0.01953125
9.71875,-0.02734375
9.734375,-0.01953125
9.75,-0.02734375
9.765625,-0.01953125
9.78125,-0.0234375
9.796875,-0.015625
9.8125,-0.015625
9.828125,-0.01171875
9.84375,-0.01171875
9.859375,-0.01171875
9.875,-0.0078125
9.890625,-0.00390625
9.90625,-0.00390625
9.921875,-0.00390625
9.9375,-0.00390625
9.953125,0.0
9.96875,0.0
9.984375,0.00390625
10.0,0.0
10.015625,0.0
10.03125,0.0
10.046875,0.01171875
10.0625,0.01171875
10.078125,0.015625
10.09375,0.01953125
10.109375,0.01953125
10.125,0.03125
10.140625,0.0234375
10.15625,0.015625
10.171875,0.0078125
10.1875,0.0
10.203125,-0.01171875
10.21875,-0.03515625
10.234375,-0.03515625
10.25,-0.0390625
10.265625,-0.0390625
10.28125,-0.03125
10.296875,-0.0234375
10.3125,-0.0078125
10.328125,0.015625
10.34375,0.02734375
10.359375,0.046875
10.375,0.0625
10.390625,0.07421875
10.40625,0.07421875
10.421875,0.07421875
10.4375,0.06640625
10.453125,0.0625
10.46875,0.0546875
10.484375,0.0390625
10.5,0.03515625
10.515625,0.02734375
10.53125,0.015625
10.546875,0.015625
10.5625,0.015625
10.578125,0.015625
10.59375,0.0078125
10.609375,0.00390625
10.625,0.01171875
10.640625,0.00390625
10.65625,0.00390625
10.671875,0.0
10.6875,0.00390625
10.703125,-0.00390625
10.71875,-0.01171875
10.734375,-0.0234375
10.75,-0.0234375
10.765625,-0.02734375
10.78125,-0.0234375
10.796875,-0.015625
10.8125,-0.015625
10.828125,0.0078125
10.84375,0.0
10.859375,0.015625
10.875,0.01953125
10.890625,0.01953125
10.90625,0.01953125
10.921875,0.00390625
10.9375,0.0078125
10.953125,-0.00390625
10.96875,-0.015625
10.984375,-0.01953125
11.0,-0.01953125
11.015625,-0.01953125
11.03125,-0.01171875
11.046875,-0.01171875
11.0625,0.0
11.078125,0.015625
11.09375,0.01953125
11.109375,0.046875
11.125,0.05078125
11.140625,0.0703125
11.15625,0.07421875
11.171875,0.08203125
11.1875,0.07421875
11.203125,0.0703125
11.21875,0.0625
11.234375,0.04296875
11.25,0.02734375
11.265625,0.01171875
11.28125,-0.0078125
11.296875,-0.01953125
11.3125,-0.03125
11.328125,-0.03515625
11.34375,-0.0390625
11.359375,-0.0390625
11.375,-0.03515625
11.390625,-0.0234375
11.40625,-0.015625
11.421875,-0.0078125
11.4375,0.0078125
11.453125,0.0234375
11.46875,0.03125
11.484375,0.0390625
11.5,0.04296875
11.515625,0.046875
11.53125,0.04296875
11.546875,0.046875
11.5625,0.03515625
11.578125,0.02734375
11.59375,0.015625
11.609375,0.0078125
11.625,-0.0078125
11.640625,-0.01953125
11.65625,-0.01953125
11.671875,-0.0234375
11.6875,-0.02734375
11.703125,-0.0234375
11.71875,-0.0234375
11.734375,-0.01171875
11.75,0.0
11.765625,0.01171875
11.78125,0.01953125
11.796875,0.03125
11.8125,0.0390625
11.828125,0.0390625
11.84375,0.0390625
11.859375,0.03515625
11.875,0.02734375
11.890625,0.01953125
11.90625,0.01171875
11.921875,0.00390625
11.9375,0.0
11.953125,-0.0078125
11.96875,-0.015625
11.984375,-0.015625
12.0,-0.015625
12.015625,-0.01171875
12.03125,-0.01171875
12.046875,-0.0078125
12.0625,-0.01171875
12.078125,-0.00390625
12.09375,-0.0078125
12.109375,0.0
12.125,0.0078125
12.140625,0.0
12.15625,0.0078125
12.171875,0.0078125
12.1875,0.0078125
12.203125,0.0078125
12.21875,0.0
12.234375,0.0
12.25,-0.0078125
12.265625,-0.00390625
12.28125,-0.0078125
12.296875,-0.0078125
12.3125,-0.00390625
12.328125,0.0
12.34375,0.0078125
12.359375,0.015625
12.375,0.0234375
12.390625,0.0234375
12.40625,0.03515625
12.421875,0.04296875
12.4375,0.0390625
12.453125,0.04296875
12.46875,0.04296875
12.484375,0.05078125
12.5,0.04296875
12.515625,0.046875
12.53125,0.0390625
12.546875,0.03515625
12.5625,0.03125
12.578125,0.02734375
12.59375,0.03125
12.609375,0.01953125
12.625,0.01953125
12.640625,0.015625
12.65625,0.015625
12.671875,0.015625
12.6875,0.01171875
12.703125,0.00390625
12.71875,0.0078125
12.734375,0.00390625
12.75,-0.00390625
12.765625,0.0078125
12.78125,0.0
12.796875,-0.00390625
12.8125,0.00390625
12.828125,0.00390625
12.84375,0.01171875
12.859375,0.01171875
12.875,0.01953125
12.890625,0.01953125
12.90625,0.015625
12.921875,0.0234375
12.9375,0.01171875
12.953125,0.00390625
12.96875,0.0078125
12.984375,0.0
13.0,-0.00390625
13.015625,0.0
13.03125,-0.0078125
13.046875,-0.0078125
13.0625,0.00390625
13.078125,0.0
13.09375,0.00390625
13.109375,0.01171875
13.125,0.015625
13.140625,0.01953125
13.15625,0.015625
13.171875,0.0234375
13.1875,0.02734375
13.203125,0.015625
13.21875,0.02734375
13.234375,0.0234375
13.25,0.01953125
13.265625,0.01953125
13.28125,0.01953125
13.296875,0.02734375
13.3125,0.01953125
13.328125,0.01953125
13.34375,0.0234375
13.359375,0.015625
13.375,0.01953125
13.390625,0.015625
13.40625,0.01171875
13.421875,0.015625
13.4375,0.0078125
13.453125,0.0
13.46875,-0.00390625
13.484375,-0.01171875
13.5,-0.0078125
13.515625,-0.01171875
13.53125,-0.015625
13.546875,-0.015625
13.5625,-0.0078125
13.578125,0.0
13.59375,0.0
13.609375,-0.00390625
13.625,0.0078125
13.640625,0.015625
13.65625,0.015625
13.671875,0.01953125
13.6875,0.015625
13.703125,0.0234375
13.71875,0.01953125
13.734375,0.03125
13.75,0.02734375
13.765625,0.01953125
13.78125,0.02734375
13.796875,0.0234375
13.8125,0.0234375
13.828125,0.0234375
13.84375,0.01953125
13.859375,0.015625
13.875,0.01171875
13.890625,0.01171875
13.90625,0.0078125
13.921875,0.0
13.9375,-0.00390625
13.953125,0.0
13.96875,-0.00390625
13.984375,-0.00390625
14.0,0.0
14.015625,0.00390625
14.03125,0.00390625
14.046875,0.01171875
14.0625,0.015625
14.078125,0.015625
14.09375,0.01953125
14.109375,0.015625
14.125,0.01953125
14.140625,0.015625
14.15625,0.01953125
14.171875,0.015625
14.1875,0.0078125
14.203125,0.01171875
14.21875,0.0078125
14.234375,0.0078125
14.25,0.01171875
14.265625,0.00390625
14.28125,0.0078125
14.296875,0.0
14.3125,-0.00390625
14.328125,-0.00390625
14.34375,0.0
14.359375,-0.0078125
14.375,-0.0078125
14.390625,-0.0078125
14.40625,0.0
14.421875,-0.0078125
14.4375,0.00390625
14.453125,0.0078125
14.46875,0.01171875
14.484375,0.015625
14.5,0.02734375
14.515625,0.03125
14.53125,0.0390625
14.546875,0.03125
14.5625,0.03515625
14.578125,0.03125
14.59375,0.03125
14.609375,0.02734375
14.625,0.02734375
14.640625,0.0234375
14.65625,0.01953125
14.671875,0.0234375
14.6875,0.015625
14.703125,0.015625
14.71875,0.01953125
14.734375,0.01171875
14.75,0.015625
14.765625,0.01171875
14.78125,0.01953125
14.796875,0.01953125
14.8125,0.01171875
14.828125,0.0234375
14.84375,0.01953125
14.859375,0.01953125
14.875,0.01171875
14.890625,0.01171875
14.90625,0.01171875
14.921875,0.01171875
14.9375,0.01171875
14.953125,0.00390625
14.96875,0.0078125
14.984375,0.0078125
15.0,0.0
15.015625,0.0078125
15.03125,0.00390625
15.046875,0.0078125
15.0625,0.01171875
15.078125,0.0078125
15.09375,0.01171875
